TransID,AccountID,Date,Transaction_Type,Amount,Channel,Merchant
T004153,ACC00730,2024-06-17,Withdrawal,675,ATM,Shell
T004154,ACC00589,2024-11-13,Deposit,6863,Online,Uber
T004155,ACC00204,2025-03-10,Deposit,563,POS,LocalStore
T004156,ACC00556,2025-04-19,Deposit,8529,POS,Target
T004157,ACC00156,2023-09-25,Payment,7055,ATM,Netflix
T004158,ACC00002,2025-03-06,Deposit,9390,POS,Apple
T004159,ACC00357,2024-09-17,Deposit,7293,ATM,Apple
T004160,ACC00569,2023-09-23,Withdrawal,159,ATM,Netflix
T004161,ACC00058,2024-04-03,Transfer,2863,Online,LocalStore
T004162,ACC00254,2025-04-29,Deposit,2746,Online,Amazon
T004163,ACC00180,2024-06-25,Transfer,966,Branch,LocalStore
T004164,ACC00493,2025-01-20,Deposit,5190,ATM,LocalStore
T004165,ACC00669,2024-04-21,Deposit,8617,Online,Uber
T004166,ACC00035,2024-01-29,Transfer,2655,ATM,Airbnb
T004167,ACC00075,2024-06-22,Withdrawal,3784,ATM,Target
T004168,ACC00289,2024-08-14,Deposit,5023,ATM,Apple
T004169,ACC00371,2023-12-13,Transfer,94,Online,Walmart
T004170,ACC00587,2024-05-31,Deposit,1945,ATM,Shell
T004171,ACC00329,2024-03-16,Payment,9618,ATM,LocalStore
T004172,ACC00590,2023-09-12,Payment,9272,Branch,Netflix
T004173,ACC00767,2024-08-03,Payment,9723,ATM,LocalStore
T004174,ACC00777,2024-06-05,Payment,6759,Branch,Netflix
T004175,ACC00304,2025-06-10,Withdrawal,1511,ATM,Target
T004176,ACC00579,2025-02-08,Payment,6579,Branch,Hospital
T004177,ACC00221,2025-01-01,Transfer,2483,Online,Target
T004178,ACC00164,2024-05-01,Deposit,745,Online,Walmart
T004179,ACC00480,2025-01-08,Transfer,2848,POS,Airbnb
T004180,ACC00455,2024-11-09,Payment,2572,ATM,Uber
T004181,ACC00375,2023-12-10,Withdrawal,3916,POS,Netflix
T004182,ACC00220,2024-06-11,Payment,1282,POS,Airbnb
T004183,ACC00684,2024-05-27,Payment,4846,Branch,Netflix
T004184,ACC00254,2025-03-22,Withdrawal,1872,Online,Uber
T004185,ACC00722,2025-05-13,Withdrawal,4236,ATM,Target
T004186,ACC00188,2024-07-12,Withdrawal,9965,ATM,Amazon
T004187,ACC00191,2024-12-11,Withdrawal,9024,Branch,Airbnb
T004188,ACC00389,2024-01-30,Withdrawal,552,POS,Netflix
T004189,ACC00215,2024-06-16,Withdrawal,6219,Branch,Airbnb
T004190,ACC00375,2024-08-05,Deposit,2775,POS,Airbnb
T004191,ACC00086,2023-08-28,Payment,7278,ATM,Netflix
T004192,ACC00474,2025-03-13,Payment,894,Branch,Uber
T004193,ACC00618,2024-04-04,Withdrawal,3659,POS,Uber
T004194,ACC00531,2025-02-24,Transfer,6900,Branch,Shell
T004195,ACC00047,2024-12-23,Withdrawal,3581,Online,Shell
T004196,ACC00065,2025-01-06,Deposit,3943,Branch,Target
T004197,ACC00475,2024-11-16,Transfer,5866,ATM,Apple
T004198,ACC00146,2025-06-04,Deposit,3676,Branch,Airbnb
T004199,ACC00798,2024-08-09,Transfer,9923,ATM,Airbnb
T004200,ACC00382,2025-04-12,Transfer,8576,ATM,Target
T004201,ACC00066,2024-06-03,Withdrawal,567,Branch,Walmart
T004202,ACC00517,2024-12-22,Deposit,9482,Branch,Target
T004203,ACC00093,2023-08-29,Transfer,6050,Branch,Apple
T004204,ACC00426,2024-09-24,Deposit,1138,Online,Target
T004205,ACC00468,2025-07-08,Withdrawal,1370,Online,Walmart
T004206,ACC00094,2025-06-02,Withdrawal,5430,POS,Uber
T004207,ACC00618,2025-02-12,Withdrawal,9302,Branch,Airbnb
T004208,ACC00133,2025-06-04,Withdrawal,9736,POS,Apple
T004209,ACC00434,2025-07-14,Payment,5359,POS,Amazon
T004210,ACC00341,2023-08-31,Transfer,2635,ATM,Shell
T004211,ACC00314,2024-11-12,Payment,9833,POS,Hospital
T004212,ACC00591,2024-07-26,Withdrawal,67,Branch,Target
T004213,ACC00212,2024-07-14,Transfer,9329,Online,Netflix
T004214,ACC00520,2025-03-18,Transfer,8513,POS,Uber
T004215,ACC00159,2023-11-08,Deposit,5858,POS,Airbnb
T004216,ACC00268,2025-02-02,Withdrawal,2747,Online,Hospital
T004217,ACC00661,2024-05-07,Payment,5503,POS,Netflix
T004218,ACC00603,2024-07-04,Deposit,3887,Branch,Walmart
T004219,ACC00748,2025-01-27,Transfer,2292,POS,Target
T004220,ACC00474,2024-09-17,Payment,6796,ATM,Shell
T004221,ACC00410,2024-01-30,Withdrawal,5518,POS,Shell
T004222,ACC00474,2025-03-09,Payment,1441,ATM,Amazon
T004223,ACC00356,2025-02-08,Payment,1785,Online,Hospital
T004224,ACC00680,2024-10-24,Payment,9520,Online,Shell
T004225,ACC00193,2025-07-31,Deposit,4217,POS,Walmart
T004226,ACC00699,2025-04-28,Transfer,9530,POS,Hospital
T004227,ACC00271,2025-05-16,Payment,4395,Online,Hospital
T004228,ACC00114,2025-03-01,Transfer,6361,ATM,Shell
T004229,ACC00523,2024-11-16,Deposit,3984,Online,Hospital
T004230,ACC00055,2025-04-04,Withdrawal,5915,Online,Airbnb
T004231,ACC00770,2025-03-20,Withdrawal,4687,ATM,Amazon
T004232,ACC00065,2024-11-24,Payment,4475,Online,Shell
T004233,ACC00684,2024-05-30,Deposit,8421,POS,Airbnb
T004234,ACC00272,2025-01-25,Withdrawal,3312,POS,Amazon
T004235,ACC00502,2025-05-23,Deposit,6955,Online,Uber
T004236,ACC00662,2024-12-29,Deposit,2312,POS,Amazon
T004237,ACC00362,2024-05-27,Payment,6295,Branch,LocalStore
T004238,ACC00146,2024-01-03,Payment,4976,Online,Hospital
T004239,ACC00209,2024-12-31,Deposit,3736,Branch,Walmart
T004240,ACC00286,2024-04-13,Deposit,2052,Online,Shell
T004241,ACC00010,2024-04-21,Payment,8724,Online,Uber
T004242,ACC00739,2025-03-26,Deposit,3008,Branch,LocalStore
T004243,ACC00186,2025-01-05,Payment,7981,Online,Walmart
T004244,ACC00574,2023-10-22,Transfer,919,POS,Target
T004245,ACC00597,2024-10-26,Deposit,4143,Branch,Walmart
T004246,ACC00464,2025-03-23,Payment,1890,Online,Hospital
T004247,ACC00134,2025-02-18,Deposit,2570,POS,Airbnb
T004248,ACC00171,2024-05-18,Payment,7537,Branch,Amazon
T004249,ACC00213,2024-08-27,Deposit,5706,Branch,Target
T004250,ACC00530,2023-08-24,Withdrawal,3082,POS,Amazon
T004251,ACC00502,2025-03-24,Withdrawal,4486,Online,Hospital
T004252,ACC00572,2025-01-08,Deposit,4499,Online,Shell
T004253,ACC00600,2024-11-12,Withdrawal,4501,Branch,Uber
T004254,ACC00027,2024-04-15,Deposit,8746,ATM,Target
T004255,ACC00068,2025-04-21,Deposit,6865,Online,Shell
T004256,ACC00790,2025-03-19,Transfer,7411,Online,LocalStore
T004257,ACC00408,2024-11-07,Transfer,3107,POS,Shell
T004258,ACC00552,2025-06-12,Withdrawal,3515,ATM,Netflix
T004259,ACC00109,2023-11-05,Transfer,1094,ATM,Target
T004260,ACC00074,2024-07-10,Transfer,562,Branch,Shell
T004261,ACC00578,2025-03-31,Deposit,5570,POS,Airbnb
T004262,ACC00680,2024-10-07,Payment,1163,POS,Airbnb
T004263,ACC00262,2025-03-31,Deposit,5483,Online,LocalStore
T004264,ACC00368,2025-01-12,Transfer,2255,Branch,Amazon
T004265,ACC00786,2024-06-22,Deposit,1696,Online,Apple
T004266,ACC00237,2024-12-23,Withdrawal,5845,ATM,Shell
T004267,ACC00727,2025-07-10,Payment,703,POS,Hospital
T004268,ACC00366,2025-05-01,Transfer,7548,Branch,Target
T004269,ACC00286,2025-08-02,Transfer,8101,Online,Shell
T004270,ACC00378,2024-09-20,Deposit,5845,Online,Amazon
T004271,ACC00661,2025-02-23,Deposit,8699,ATM,Shell
T004272,ACC00376,2023-08-25,Deposit,6804,POS,Apple
T004273,ACC00619,2024-06-19,Deposit,8814,ATM,Uber
T004274,ACC00653,2023-12-18,Transfer,8577,Online,Apple
T004275,ACC00076,2024-02-17,Deposit,815,POS,Hospital
T004276,ACC00009,2025-08-18,Transfer,930,POS,Apple
T004277,ACC00196,2025-02-27,Deposit,3614,ATM,Hospital
T004278,ACC00792,2024-06-16,Payment,1453,POS,Amazon
T004279,ACC00630,2024-01-26,Payment,7058,ATM,Target
T004280,ACC00290,2025-01-23,Deposit,1555,POS,Apple
T004281,ACC00061,2023-11-06,Deposit,1220,POS,Airbnb
T004282,ACC00389,2024-03-26,Withdrawal,6222,Branch,LocalStore
T004283,ACC00563,2024-02-20,Payment,4697,POS,Apple
T004284,ACC00564,2024-11-11,Transfer,5320,Online,Target
T004285,ACC00634,2024-08-14,Payment,9710,Branch,Amazon
T004286,ACC00679,2025-02-01,Transfer,923,ATM,Airbnb
T004287,ACC00008,2025-06-16,Deposit,2790,Online,Hospital
T004288,ACC00369,2024-09-28,Payment,8591,ATM,Airbnb
T004289,ACC00045,2024-04-16,Payment,7742,ATM,Apple
T004290,ACC00344,2025-03-20,Withdrawal,4997,Online,Amazon
T004291,ACC00757,2025-03-15,Withdrawal,3635,ATM,Hospital
T004292,ACC00796,2023-10-10,Payment,9272,Branch,Walmart
T004293,ACC00375,2023-11-22,Payment,7336,Online,Netflix
T004294,ACC00619,2024-04-10,Payment,2580,ATM,Shell
T004295,ACC00027,2025-04-03,Transfer,3747,ATM,Uber
T004296,ACC00193,2025-02-12,Deposit,2789,POS,Target
T004297,ACC00357,2025-06-15,Withdrawal,8540,POS,Target
T004298,ACC00062,2024-10-18,Deposit,1986,ATM,Target
T004299,ACC00062,2024-04-17,Withdrawal,804,Online,Walmart
T004300,ACC00422,2024-12-24,Withdrawal,1732,Branch,Amazon
T004301,ACC00794,2025-03-28,Withdrawal,908,ATM,Airbnb
T004302,ACC00633,2024-11-02,Payment,112,ATM,Hospital
T004303,ACC00792,2024-06-17,Withdrawal,7463,ATM,Airbnb
T004304,ACC00551,2024-02-01,Deposit,9649,POS,Airbnb
T004305,ACC00380,2024-03-11,Withdrawal,2042,Online,Uber
T004306,ACC00277,2025-07-09,Deposit,6182,ATM,Target
T004307,ACC00606,2024-01-11,Withdrawal,1544,POS,Target
T004308,ACC00431,2023-11-08,Withdrawal,7207,ATM,Walmart
T004309,ACC00115,2023-09-13,Payment,4580,ATM,Airbnb
T004310,ACC00688,2024-11-23,Deposit,6716,Online,Uber
T004311,ACC00121,2025-04-15,Withdrawal,444,POS,Netflix
T004312,ACC00525,2025-07-14,Withdrawal,9459,Branch,Walmart
T004313,ACC00416,2024-01-14,Deposit,8256,Online,Walmart
T004314,ACC00163,2024-03-24,Withdrawal,9132,Branch,Shell
T004315,ACC00787,2024-02-17,Transfer,8513,POS,Netflix
T004316,ACC00688,2023-09-05,Payment,7266,POS,Target
T004317,ACC00337,2023-09-01,Deposit,9158,Branch,Airbnb
T004318,ACC00379,2024-07-29,Payment,6471,POS,Target
T004319,ACC00324,2024-09-18,Transfer,4093,Online,Walmart
T004320,ACC00173,2023-12-05,Transfer,6006,ATM,Target
T004321,ACC00787,2025-08-03,Transfer,4862,Branch,Amazon
T004322,ACC00064,2024-01-04,Deposit,2522,ATM,Apple
T004323,ACC00101,2025-06-19,Transfer,5538,Branch,Netflix
T004324,ACC00322,2023-10-30,Deposit,1273,ATM,Airbnb
T004325,ACC00066,2025-01-17,Deposit,5961,ATM,Netflix
T004326,ACC00557,2025-07-03,Withdrawal,2757,Online,Shell
T004327,ACC00599,2025-01-09,Deposit,7290,ATM,Target
T004328,ACC00458,2025-06-12,Transfer,1103,Branch,Target
T004329,ACC00579,2024-02-25,Deposit,3773,ATM,Airbnb
T004330,ACC00453,2024-09-14,Deposit,7361,POS,Airbnb
T004331,ACC00259,2025-02-19,Payment,242,ATM,Amazon
T004332,ACC00717,2025-04-13,Transfer,2111,ATM,Uber
T004333,ACC00426,2025-07-24,Deposit,2038,POS,LocalStore
T004334,ACC00178,2024-06-22,Withdrawal,6243,POS,Shell
T004335,ACC00280,2024-10-14,Deposit,7936,Branch,Target
T004336,ACC00344,2023-12-28,Deposit,1939,POS,Airbnb
T004337,ACC00017,2024-11-03,Payment,9660,POS,Airbnb
T004338,ACC00296,2025-04-09,Transfer,9850,Branch,Apple
T004339,ACC00202,2024-07-29,Transfer,8609,Branch,Shell
T004340,ACC00684,2025-01-25,Withdrawal,3350,ATM,LocalStore
T004341,ACC00774,2024-08-11,Withdrawal,1987,Online,Apple
T004342,ACC00194,2023-08-31,Withdrawal,2423,Branch,Walmart
T004343,ACC00149,2024-02-28,Deposit,8036,POS,Shell
T004344,ACC00375,2024-11-23,Deposit,5428,ATM,Shell
T004345,ACC00035,2023-12-27,Withdrawal,6035,POS,Walmart
T004346,ACC00369,2025-06-27,Transfer,4947,Branch,Netflix
T004347,ACC00029,2024-04-01,Transfer,9962,Online,Hospital
T004348,ACC00775,2025-01-29,Withdrawal,3607,ATM,Amazon
T004349,ACC00221,2025-01-18,Payment,1388,Branch,Apple
T004350,ACC00053,2023-12-13,Transfer,630,Branch,Hospital
T004351,ACC00791,2023-10-22,Transfer,939,POS,Walmart
T004352,ACC00353,2024-10-19,Withdrawal,6554,Online,Airbnb
T004353,ACC00392,2024-10-10,Transfer,7582,Branch,Apple
T004354,ACC00076,2024-05-10,Deposit,5836,POS,Hospital
T004355,ACC00494,2024-04-26,Deposit,984,ATM,LocalStore
T004356,ACC00688,2025-02-20,Transfer,1699,POS,Amazon
T004357,ACC00522,2024-10-05,Deposit,4681,ATM,LocalStore
T004358,ACC00117,2025-01-18,Payment,6930,POS,Airbnb
T004359,ACC00280,2025-05-30,Transfer,6786,Online,Netflix
T004360,ACC00730,2023-11-26,Withdrawal,8927,POS,Shell
T004361,ACC00175,2023-12-05,Deposit,8363,Online,Walmart
T004362,ACC00746,2023-09-13,Payment,7794,Online,Apple
T004363,ACC00764,2024-05-21,Payment,668,ATM,Uber
T004364,ACC00295,2023-09-09,Deposit,2907,POS,LocalStore
T004365,ACC00451,2025-06-03,Payment,5678,POS,Netflix
T004366,ACC00518,2025-08-21,Transfer,6235,POS,Apple
T004367,ACC00021,2025-06-30,Payment,2552,Online,Netflix
T004368,ACC00073,2024-09-27,Deposit,9780,Branch,Shell
T004369,ACC00036,2024-12-25,Payment,9276,POS,Netflix
T004370,ACC00507,2025-03-08,Deposit,3215,POS,Apple
T004371,ACC00233,2024-08-14,Deposit,4054,Branch,Shell
T004372,ACC00728,2023-12-23,Payment,3443,ATM,Amazon
T004373,ACC00497,2023-11-16,Deposit,6721,POS,Hospital
T004374,ACC00206,2025-05-30,Deposit,7394,Branch,Uber
T004375,ACC00426,2024-12-05,Withdrawal,887,POS,Netflix
T004376,ACC00044,2024-05-30,Transfer,1101,Online,Amazon
T004377,ACC00091,2025-07-12,Deposit,3069,Branch,Uber
T004378,ACC00470,2024-08-23,Transfer,7017,Online,Netflix
T004379,ACC00605,2023-09-24,Withdrawal,5272,Branch,Apple
T004380,ACC00467,2024-07-22,Withdrawal,7523,ATM,Netflix
T004381,ACC00454,2025-04-20,Withdrawal,1684,Online,Uber
T004382,ACC00595,2023-09-21,Withdrawal,9810,POS,Apple
T004383,ACC00333,2023-11-28,Transfer,2836,Branch,Hospital
T004384,ACC00507,2025-08-10,Payment,9419,POS,Walmart
T004385,ACC00794,2025-08-04,Payment,3062,ATM,Netflix
T004386,ACC00470,2025-02-07,Transfer,323,Branch,Airbnb
T004387,ACC00021,2025-05-14,Deposit,8931,ATM,Walmart
T004388,ACC00228,2024-11-28,Transfer,393,Branch,LocalStore
T004389,ACC00376,2024-03-25,Deposit,5894,Online,Apple
T004390,ACC00130,2024-09-25,Deposit,1822,POS,Target
T004391,ACC00687,2023-12-15,Payment,2334,Online,Apple
T004392,ACC00620,2025-06-03,Withdrawal,5258,Online,Netflix
T004393,ACC00414,2025-03-16,Payment,3439,Online,Apple
T004394,ACC00795,2025-07-05,Payment,3301,Online,Uber
T004395,ACC00071,2025-07-17,Transfer,7183,Branch,Hospital
T004396,ACC00404,2025-05-19,Transfer,4856,POS,Shell
T004397,ACC00562,2023-10-06,Deposit,6777,Branch,Shell
T004398,ACC00607,2023-10-14,Transfer,237,Branch,Apple
T004399,ACC00791,2024-01-12,Deposit,6083,Branch,Apple
T004400,ACC00397,2024-08-26,Deposit,5714,Online,Hospital
T004401,ACC00337,2023-08-23,Withdrawal,8213,ATM,Shell
T004402,ACC00644,2024-05-23,Withdrawal,7775,Online,Amazon
T004403,ACC00505,2025-04-05,Payment,1532,Branch,Netflix
T004404,ACC00276,2024-11-24,Withdrawal,701,Online,Walmart
T004405,ACC00013,2023-09-12,Deposit,1749,POS,Amazon
T004406,ACC00003,2025-01-30,Transfer,1535,POS,Hospital
T004407,ACC00224,2025-01-26,Withdrawal,79,Online,Apple
T004408,ACC00175,2024-04-17,Withdrawal,6261,Online,Netflix
T004409,ACC00385,2023-12-28,Withdrawal,3133,ATM,Airbnb
T004410,ACC00602,2024-12-10,Withdrawal,4734,Online,Airbnb
T004411,ACC00241,2024-03-19,Deposit,7659,Online,LocalStore
T004412,ACC00547,2024-01-13,Deposit,1297,ATM,LocalStore
T004413,ACC00014,2025-08-05,Payment,8777,Online,Netflix
T004414,ACC00195,2025-08-11,Transfer,4964,Online,Target
T004415,ACC00397,2025-01-12,Payment,754,Online,Apple
T004416,ACC00431,2024-02-15,Payment,6285,Online,Uber
T004417,ACC00306,2025-02-16,Withdrawal,4586,Online,Airbnb
T004418,ACC00334,2024-11-15,Transfer,5086,Branch,Apple
T004419,ACC00725,2024-12-06,Withdrawal,9226,Online,Apple
T004420,ACC00410,2025-05-04,Deposit,951,ATM,Hospital
T004421,ACC00003,2024-10-28,Payment,5060,Online,Shell
T004422,ACC00691,2024-02-29,Transfer,777,Branch,Amazon
T004423,ACC00552,2025-05-04,Deposit,2448,ATM,Airbnb
T004424,ACC00452,2025-03-12,Payment,9035,ATM,LocalStore
T004425,ACC00676,2025-02-18,Transfer,8829,Online,Apple
T004426,ACC00747,2025-01-21,Payment,386,POS,Walmart
T004427,ACC00769,2023-09-09,Transfer,99,Branch,Amazon
T004428,ACC00495,2024-05-20,Payment,9267,POS,Shell
T004429,ACC00417,2025-06-28,Withdrawal,6076,Online,LocalStore
T004430,ACC00391,2023-11-09,Payment,9260,Branch,Hospital
T004431,ACC00373,2024-10-19,Payment,5585,POS,Airbnb
T004432,ACC00628,2024-01-13,Transfer,2665,Branch,Netflix
T004433,ACC00052,2024-05-24,Transfer,1525,Online,Walmart
T004434,ACC00376,2024-03-27,Withdrawal,3027,Branch,Airbnb
T004435,ACC00395,2024-12-12,Transfer,7821,Online,Uber
T004436,ACC00142,2024-08-30,Payment,7353,POS,Shell
T004437,ACC00086,2023-12-31,Transfer,1583,Branch,Shell
T004438,ACC00464,2024-09-19,Transfer,5607,ATM,Airbnb
T004439,ACC00046,2025-08-04,Transfer,3936,Online,Shell
T004440,ACC00238,2024-11-24,Withdrawal,3806,Branch,Netflix
T004441,ACC00010,2024-08-16,Withdrawal,8833,ATM,Hospital
T004442,ACC00664,2024-08-17,Deposit,1242,ATM,Netflix
T004443,ACC00573,2025-07-27,Withdrawal,2274,ATM,Uber
T004444,ACC00530,2025-08-07,Withdrawal,2057,ATM,Hospital
T004445,ACC00598,2025-04-16,Withdrawal,545,Online,Target
T004446,ACC00649,2024-07-25,Payment,7894,Branch,LocalStore
T004447,ACC00742,2024-08-04,Deposit,6891,ATM,Airbnb
T004448,ACC00640,2023-11-04,Payment,7388,Branch,Hospital
T004449,ACC00616,2025-03-19,Withdrawal,3107,Branch,Hospital
T004450,ACC00698,2025-08-04,Withdrawal,9477,POS,Uber
T004451,ACC00178,2024-12-26,Deposit,3083,Branch,Netflix
T004452,ACC00006,2025-05-21,Deposit,1035,Online,Uber
T004453,ACC00307,2025-03-31,Transfer,2061,Online,Netflix
T004454,ACC00548,2025-05-15,Withdrawal,3631,ATM,Hospital
T004455,ACC00327,2025-04-16,Withdrawal,4573,Branch,Shell
T004456,ACC00356,2024-01-15,Payment,8402,Online,Shell
T004457,ACC00793,2024-08-08,Transfer,4413,Online,Netflix
T004458,ACC00395,2024-03-08,Withdrawal,3333,Online,Amazon
T004459,ACC00300,2024-11-02,Payment,3368,ATM,Amazon
T004460,ACC00526,2024-07-30,Deposit,6151,Online,Target
T004461,ACC00749,2024-10-23,Payment,5027,Branch,Walmart
T004462,ACC00285,2023-10-30,Withdrawal,6445,Online,Amazon
T004463,ACC00330,2024-04-12,Payment,7331,Online,Amazon
T004464,ACC00050,2025-04-05,Payment,2981,ATM,Netflix
T004465,ACC00773,2024-10-12,Transfer,8787,Branch,Apple
T004466,ACC00622,2024-07-13,Transfer,3355,Online,Shell
T004467,ACC00709,2024-02-13,Deposit,5826,Branch,Target
T004468,ACC00378,2023-11-10,Transfer,4614,Branch,Amazon
T004469,ACC00764,2025-05-05,Payment,3434,Online,Airbnb
T004470,ACC00600,2024-05-23,Transfer,4110,ATM,Shell
T004471,ACC00538,2024-07-06,Withdrawal,8561,Branch,Uber
T004472,ACC00774,2025-08-17,Payment,3487,POS,Walmart
T004473,ACC00144,2024-06-17,Payment,7192,Online,LocalStore
T004474,ACC00060,2025-05-01,Payment,7450,Branch,LocalStore
T004475,ACC00780,2025-02-02,Withdrawal,4668,Branch,Target
T004476,ACC00075,2025-04-30,Payment,2822,Branch,Apple
T004477,ACC00003,2024-03-02,Transfer,54,Online,Amazon
T004478,ACC00575,2024-09-27,Withdrawal,643,POS,Shell
T004479,ACC00748,2025-04-18,Payment,9412,Branch,Shell
T004480,ACC00448,2024-03-13,Transfer,9951,Branch,Target
T004481,ACC00741,2024-09-20,Transfer,6814,ATM,Airbnb
T004482,ACC00275,2025-06-17,Deposit,2778,Online,Uber
T004483,ACC00530,2024-10-20,Transfer,8795,Online,Apple
T004484,ACC00592,2024-01-21,Transfer,9626,Branch,Apple
T004485,ACC00215,2024-12-30,Deposit,7885,ATM,Shell
T004486,ACC00683,2025-01-02,Deposit,1936,Branch,Airbnb
T004487,ACC00485,2024-12-01,Withdrawal,866,Branch,Airbnb
T004488,ACC00329,2024-08-11,Transfer,5998,Online,Shell
T004489,ACC00255,2023-12-24,Withdrawal,8753,ATM,Airbnb
T004490,ACC00387,2025-05-12,Withdrawal,7857,Branch,Amazon
T004491,ACC00126,2024-12-02,Payment,4148,Online,Target
T004492,ACC00767,2024-03-30,Withdrawal,4284,Branch,Walmart
T004493,ACC00584,2024-11-19,Withdrawal,9682,Branch,Hospital
T004494,ACC00550,2025-05-27,Withdrawal,616,ATM,Airbnb
T004495,ACC00324,2025-01-15,Withdrawal,8873,ATM,Shell
T004496,ACC00204,2024-07-19,Deposit,5032,ATM,LocalStore
T004497,ACC00172,2023-12-20,Transfer,26,Branch,LocalStore
T004498,ACC00735,2024-11-27,Payment,5744,POS,Amazon
T004499,ACC00217,2024-07-19,Deposit,2883,ATM,Amazon
T004500,ACC00245,2025-07-11,Payment,7775,POS,Amazon
T004501,ACC00336,2024-12-30,Payment,5159,POS,Amazon
T004502,ACC00703,2023-11-30,Deposit,5321,POS,LocalStore
T004503,ACC00298,2023-12-04,Withdrawal,2494,Online,Amazon
T004504,ACC00182,2024-09-14,Deposit,6332,Branch,Apple
T004505,ACC00334,2025-05-29,Payment,8817,ATM,Netflix
T004506,ACC00511,2023-09-04,Payment,6787,Branch,LocalStore
T004507,ACC00383,2023-12-17,Withdrawal,3215,Branch,LocalStore
T004508,ACC00717,2025-05-18,Deposit,4417,Online,Uber
T004509,ACC00199,2025-06-13,Transfer,3817,Online,LocalStore
T004510,ACC00332,2023-11-22,Payment,8726,Online,Netflix
T004511,ACC00165,2024-12-04,Deposit,3183,Branch,Airbnb
T004512,ACC00242,2024-09-05,Withdrawal,1483,POS,LocalStore
T004513,ACC00642,2023-10-31,Withdrawal,3348,Branch,Apple
T004514,ACC00227,2023-10-01,Transfer,4567,Online,LocalStore
T004515,ACC00634,2024-08-30,Payment,2422,Branch,Airbnb
T004516,ACC00556,2023-10-15,Transfer,2161,Online,Uber
T004517,ACC00451,2025-04-29,Transfer,3192,Online,Hospital
T004518,ACC00196,2025-05-23,Transfer,8629,ATM,Target
T004519,ACC00204,2024-10-19,Transfer,8172,POS,Airbnb
T004520,ACC00458,2024-10-12,Withdrawal,4574,Online,LocalStore
T004521,ACC00257,2024-06-29,Payment,1024,ATM,Target
T004522,ACC00529,2024-02-28,Transfer,1614,POS,Amazon
T004523,ACC00272,2025-03-06,Payment,879,Online,Walmart
T004524,ACC00009,2024-04-03,Withdrawal,6923,POS,Hospital
T004525,ACC00761,2024-06-21,Withdrawal,2737,POS,Airbnb
T004526,ACC00201,2024-04-30,Deposit,2862,Branch,Target
T004527,ACC00059,2024-10-09,Deposit,9087,ATM,Netflix
T004528,ACC00393,2023-09-05,Payment,2618,POS,Shell
T004529,ACC00652,2025-04-07,Deposit,1283,Branch,Netflix
T004530,ACC00119,2024-06-21,Transfer,7659,POS,Hospital
T004531,ACC00553,2023-12-29,Payment,1965,Branch,LocalStore
T004532,ACC00399,2024-04-07,Withdrawal,8788,Online,Netflix
T004533,ACC00331,2024-02-02,Withdrawal,8402,Online,Airbnb
T004534,ACC00267,2023-12-13,Transfer,4559,Branch,Uber
T004535,ACC00520,2024-11-04,Deposit,9027,Online,Walmart
T004536,ACC00695,2025-08-17,Payment,8312,Online,Netflix
T004537,ACC00480,2024-10-24,Payment,8110,Online,Walmart
T004538,ACC00134,2025-06-28,Transfer,2921,POS,Airbnb
T004539,ACC00693,2024-12-19,Deposit,9109,Branch,Amazon
T004540,ACC00355,2023-12-20,Payment,5878,ATM,Target
T004541,ACC00584,2024-09-05,Transfer,5673,ATM,Hospital
T004542,ACC00498,2024-10-07,Payment,564,Branch,Airbnb
T004543,ACC00625,2025-08-18,Withdrawal,8308,POS,Apple
T004544,ACC00107,2024-08-13,Payment,3346,Online,Shell
T004545,ACC00290,2023-11-25,Payment,6379,Online,Apple
T004546,ACC00629,2024-12-23,Payment,2544,POS,Apple
T004547,ACC00632,2023-11-15,Deposit,2236,ATM,Walmart
T004548,ACC00147,2025-08-11,Deposit,3303,Branch,Netflix
T004549,ACC00327,2025-04-28,Transfer,9595,Branch,Airbnb
T004550,ACC00415,2024-11-11,Deposit,176,POS,LocalStore
T004551,ACC00210,2024-04-26,Payment,3634,Online,Hospital
T004552,ACC00296,2023-09-21,Payment,2357,Online,Uber
T004553,ACC00398,2024-04-23,Deposit,1414,Online,Apple
T004554,ACC00103,2024-12-10,Deposit,6188,Branch,Shell
T004555,ACC00636,2024-03-12,Payment,9727,ATM,Netflix
T004556,ACC00757,2025-01-18,Payment,2784,Branch,Target
